LegID,LegType,LegRtType,LegSpeed,LegWidth,NumLanes,MergeLanes,PaveType,MedType,MedWidth,LegTCType,LTLanes,LTWidth,LTLnLength,LTOffset,RTLanes,RTWidth,RTLnLength,RTChannel,RTMoveCtrl,PedCross,Rumble,OneWay,TurnProhib,SightLt,SightRt,IntCat,AreaType,NumberLegs,IntTCType,Lighting,Terrain,Offset,OffsetDist,SkewAngle,NextPIDist,AADT,IntAADT,5YrCrashCount,1YrCrashCount
504129_3,2,5,20,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,1,1,3,1,2,1,2,0,0,460,<Null>,4090,0,0
504162_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,4,1069,990,990,0,0
504162_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,4,1069,990,990,0,0
504162_3,2,5,25,25,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,4,1069,<Null>,990,0,0
504162_4,2,5,25,26,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,4,1069,<Null>,990,0,0
505928_1,1,1,65,116,4,0,1,2,42,1,1,13,107,-44,1,14,150,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,45,2901,14640,14640,2,0.4
505928_2,1,1,65,116,4,0,1,2,45,1,1,13,110,-44,1,14,166,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,45,2901,14640,14640,2,0.4
505928_3,2,5,45,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,45,2901,680,14640,1,0.2
505928_4,2,5,45,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,45,2901,670,14640,1,0.2
505968_1,1,1,65,126,4,0,1,2,53,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,5,692,14640,14640,2,0.4
505968_2,1,1,65,118,4,0,1,2,62,1,0,0,0,0,0,0,0,1,1,1,1,2,1,3,2,3,1,3,1,2,1,2,0,5,692,14640,14640,2,0.4
505968_3,2,5,45,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,5,692,<Null>,14640,0,0
506990_1,1,1,30,48,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,29,478,11570,11570,2,0.4
506990_2,1,1,30,48,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,29,478,11570,11570,0,0
506990_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,29,478,<Null>,11570,2,0.4
506990_4,2,5,25,29,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,29,478,<Null>,11570,2,0.4
507298_1,1,1,30,33,2,0,1,1,0,1,1,12,92,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,1,525,13430,13430,0,0
507298_2,1,1,30,35,2,0,1,3,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,6,2,4,2,1,1,2,0,1,525,13430,13430,5,1
507298_3,2,5,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,1,6,2,4,2,1,1,2,0,1,525,<Null>,13430,0,0
507298_4,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,2,1,1,2,0,1,525,<Null>,13430,2,0.4
511354_1,1,5,70,45,2,0,1,3,8,2,0,0,0,0,0,0,0,3,2,1,2,2,1,2,2,9,2,3,1,2,2,2,0,20,230,1700,6810,0,0
511354_2,2,5,35,58,4,0,1,1,0,1,1,14,93,0,0,0,0,1,1,1,2,2,1,3,3,9,2,3,1,2,2,2,0,20,230,6810,6810,0,0
511354_3,2,1,35,62,4,0,1,1,0,1,1,14,0,0,0,0,0,1,1,1,2,2,1,3,2,9,2,3,1,2,2,2,0,20,230,6810,6810,0,0
511461_1,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,2,462,8740,8740,2,0.4
511461_2,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,2,462,8740,8740,3,0.6
511461_3,2,5,25,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,2,462,<Null>,8740,1,0.2
511461_4,2,5,25,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,2,462,<Null>,8740,0,0
513416_1,1,1,50,101,4,0,1,2,33,1,0,0,0,0,1,13,137,1,1,1,2,2,1,3,2,7,2,3,1,2,1,2,0,10,357,26530,26530,0,0
513416_2,1,1,50,88,4,0,1,5,22,1,1,11,74,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,2,1,2,0,10,357,26530,26530,4,0.8
513416_3,2,5,20,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,2,1,2,0,10,357,<Null>,26530,0,0
514705_1,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,44,2,1,2,1,23,43,439,4400,4400,0,0
514705_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,2,1,4,2,1,2,1,23,43,439,4400,4400,0,0
514705_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,2,1,4,2,1,2,1,23,43,439,<Null>,4400,0,0
514705_4,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,1,23,43,439,<Null>,4400,0,0
515239_1,1,1,45,58,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,0,629,8460,8460,3,0.6
515239_2,1,1,45,58,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,0,629,8460,8460,4,0.8
515239_3,2,5,30,40,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,0,629,<Null>,8460,2,0.4
515239_4,2,5,30,40,2,0,1,1,0,2,1,14,78,0,0,0,0,1,1,1,2,2,1,1,2,8,2,4,2,1,2,2,0,0,629,<Null>,8460,1,0.2
516362_1,1,5,70,18,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,2,4,1,2,2,2,0,2,607,920,5340,0,0
516362_2,1,5,70,18,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,2,4,1,2,2,2,0,2,607,2050,5340,0,0
516362_3,2,5,45,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,2,9,2,4,1,2,2,2,0,2,607,5340,5340,0,0
516362_4,2,1,45,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,2,4,1,2,2,2,0,2,607,5340,5340,0,0
516450_1,1,5,70,16,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,2,4,1,2,2,2,0,2,580,1260,5340,0,0
516450_2,1,5,70,14,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,2,4,1,2,2,2,0,2,580,1850,5340,0,0
516450_3,2,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,2,4,1,2,2,2,0,2,580,5340,5340,0,0
516450_4,2,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,2,9,2,4,1,2,2,2,0,2,580,5340,5340,0,0
516562_1,1,1,55,148,4,0,1,2,75,1,1,12,140,-51,2,16,240,3,3,1,2,2,1,2,2,4,1,4,2,1,1,2,0,37,1394,19480,19480,0,0
516562_2,1,1,55,125,4,0,1,2,46,1,1,12,201,-51,2,16,0,1,3,1,2,2,1,2,2,4,1,4,2,1,1,2,0,37,1394,19480,19480,5,1
516562_3,2,3,55,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,2,0,37,1394,1590,19480,0,0
516562_4,2,3,55,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,2,0,37,1394,2530,19480,4,0.8
516603_1,1,1,65,115,4,0,1,2,42,1,1,12,176,-41,1,12,90,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,84,45,1939,15260,15260,0,0
516603_2,1,1,65,114,4,0,1,2,42,1,1,12,176,-41,1,12,66,3,3,1,2,2,1,2,2,4,1,4,2,1,1,1,84,45,1939,15260,15260,3,0.6
516603_3,2,5,30,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,84,45,1939,<Null>,15260,1,0.2
516603_4,2,5,35,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,1,1,84,45,1939,<Null>,15260,4,0.8
516643_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,26,1545,5120,5120,1,0.2
516643_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,2,2,2,0,26,1545,5120,5120,0,0
516643_3,2,3,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,2,2,2,0,26,1545,<Null>,5120,0,0
516731_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,3,3776,6660,6660,5,1
516731_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,3,3776,6660,6660,0,0
516731_3,2,3,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,3,3776,820,6660,0,0
516731_4,2,3,45,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,3,3776,920,6660,3,0.6
518428_1,1,1,55,91,4,0,1,2,18,1,1,14,210,-16,1,14,255,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,36,443,12730,12730,1,0.2
518428_2,1,1,55,91,4,0,1,2,16,1,1,14,219,-16,1,14,147,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,36,443,12730,12730,3,0.6
518428_3,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,36,443,<Null>,12730,8,1.6
518428_4,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,36,443,<Null>,12730,3,0.6
518592_1,1,1,55,122,4,0,1,2,60,1,0,0,0,0,1,14,248,1,1,1,2,2,2,3,2,3,1,3,1,2,1,2,0,7,343,19400,19400,0,0
518592_2,1,1,55,107,4,0,1,2,47,1,1,13,227,0,0,0,0,1,1,1,2,2,3,2,3,3,1,3,1,2,1,2,0,7,343,19400,19400,1,0.2
518592_3,2,3,35,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,4,2,1,3,1,3,1,2,1,2,0,7,343,1640,19400,1,0.2
519509_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,4,114,3880,3880,1,0.2
519509_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,4,114,3880,3880,0,0
519509_3,2,3,45,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,2,2,0,4,114,4900,3880,1,0.2
521704_1,1,1,55,21,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,0,38,1420,1420,0,0
521704_2,1,1,55,21,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,0,38,1420,1420,1,0.2
521704_3,2,5,25,13,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,0,38,<Null>,1420,0,0
528355_1,1,1,55,24,2,0,1,1,0,1,0,0,221,-88,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,4,2336,2080,2080,0,0
528355_2,1,1,55,24,2,0,1,1,0,1,0,0,226,-88,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,4,2336,2080,2080,0,0
528355_3,2,5,25,20,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,4,2336,<Null>,2080,0,0
528969_1,1,5,70,22,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,1,4,1,2,2,2,0,15,518,530,3090,0,0
528969_2,1,5,70,17,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,1,4,1,2,2,2,0,15,518,1310,3090,0,0
528969_3,2,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,1,4,1,2,2,2,0,15,518,3090,3090,0,0
528969_4,2,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,3,2,3,9,1,4,1,2,2,2,0,15,518,3090,3090,0,0
531331_1,1,1,45,62,4,0,1,4,13,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,16,1,413,20150,20150,0,0
531331_2,1,1,45,62,4,0,1,4,13,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,16,1,413,20150,20150,3,0.6
531331_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,16,1,413,<Null>,20150,2,0.4
531331_4,2,5,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,8,2,4,2,1,2,1,16,1,413,<Null>,20150,0,0
531627_1,1,1,45,59,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,26,294,24030,24030,8,1.6
531627_2,1,1,45,59,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,26,294,24030,24030,7,1.4
531627_3,2,5,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,26,294,420,24030,4,0.8
531685_1,1,1,65,176,4,0,1,2,130,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,5,925,16510,16510,1,0.2
531685_2,1,1,65,178,4,0,1,2,120,1,1,14,199,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,5,925,16510,16510,1,0.2
531685_3,2,3,25,33,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,2,2,0,5,925,500,16510,0,0
532138_1,1,1,65,158,4,0,1,2,87,1,1,12,235,-85,1,14,323,1,3,1,2,2,1,2,2,4,1,4,2,1,2,1,15,8,1445,16510,16510,2,0.4
532138_2,1,1,65,150,4,0,1,2,89,1,1,14,230,-85,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,15,8,1445,16510,16510,4,0.8
532138_3,2,3,45,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,15,8,1445,890,16510,12,2.4
532138_4,2,3,45,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,15,8,1445,890,16510,5,1
534344_1,1,1,55,114,4,0,1,2,55,1,1,15,278,-52,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,7,5648,8570,8570,0,0
534344_2,1,1,55,112,4,0,1,2,55,1,1,13,241,-52,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,7,5648,8570,8570,0,0
534344_3,2,5,35,16,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,7,5648,<Null>,8570,0,0
534776_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,25,2744,580,580,0,0
534776_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,25,2744,580,580,0,0
534776_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,25,2744,1040,580,0,0
534776_4,2,5,25,23,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,25,2744,<Null>,580,0,0
536700_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,14,2744,580,580,0,0
536700_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,14,2744,580,580,0,0
536700_3,2,5,25,22,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,14,2744,<Null>,580,0,0
537885_1,1,1,55,33,2,0,1,3,12,1,0,0,0,0,0,0,0,3,3,1,2,2,1,3,2,1,1,3,1,2,1,2,0,22,859,5240,5240,0,0
537885_2,1,1,55,37,2,0,1,1,0,1,1,13,153,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,22,859,5240,5240,0,0
537885_3,2,1,55,25,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,1,1,3,1,2,1,2,0,22,859,950,5240,1,0.2
538071_1,1,1,55,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,328,950,950,0,0
538071_2,1,1,55,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,328,950,950,0,0
538071_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,328,<Null>,950,0,0
538071_4,2,5,25,13,2,0,3,1,0,4,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,328,<Null>,950,0,0
541664_1,1,1,65,144,4,0,1,2,61,1,1,13,233,-53,1,13,177,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,8,5,1151,10840,10840,0,0
541664_2,1,1,65,144,4,0,1,2,61,1,1,13,227,-53,1,13,132,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,8,5,1151,10840,10840,0,0
541664_3,2,5,45,22,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,8,5,1151,590,10840,2,0.4
541664_4,2,5,45,22,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,8,5,1151,<Null>,10840,1,0.2
543973_1,1,1,45,36,2,0,1,1,0,1,1,13,115,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,1,2,2,0,4,125,2210,2210,0,0
543973_2,1,1,45,36,2,0,1,3,13,1,0,0,127,0,1,16,279,3,3,1,2,2,1,3,2,1,1,3,1,1,2,2,0,4,125,2210,2210,0,0
543973_3,2,1,35,30,2,0,1,1,0,2,0,0,0,0,1,16,185,3,3,1,1,2,1,2,2,1,1,3,1,1,2,2,0,4,125,2670,2210,0,0
552959_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,14,1103,3250,3250,2,0.4
552959_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,14,1103,3250,3250,1,0.2
552959_3,2,3,40,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,14,1103,308,3250,2,0.4
552959_4,2,3,40,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,14,1103,308,3250,2,0.4
555684_1,1,1,65,100,4,0,1,2,43,1,1,11,153,-41,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,0,882,14000,14000,0,0
555684_2,1,1,65,113,4,0,1,2,43,1,1,11,240,-41,1,12,232,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,0,882,14000,14000,0,0
555684_3,2,5,20,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,0,882,<Null>,14000,0,0
61112_1,1,1,45,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,1,17,7,7076,1470,1470,0,0
61112_2,1,1,45,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,1,17,7,7076,1470,1470,0,0
61112_3,2,5,25,18,2,0,3,1,0,4,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,2,1,4,2,2,1,1,17,7,7076,<Null>,1470,0,0
61112_4,2,5,25,18,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,1,17,7,7076,<Null>,1470,0,0
62105_1,1,1,35,43,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,3,1,1,3,1,1,2,2,0,46,540,2590,2590,0,0
62105_2,1,1,35,28,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,1,2,2,0,46,540,2590,2590,0,0
62105_3,2,4,25,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,1,2,2,0,46,540,<Null>,2590,0,0
64249_1,1,1,35,50,4,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,2,1,3,2,3,1,3,1,1,2,2,0,20,172,9990,9990,4,0.8
64249_2,1,1,35,43,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,1,2,2,0,20,172,9990,9990,2,0.4
64249_3,2,3,35,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,1,2,2,0,20,172,<Null>,9990,2,0.4
64993_1,1,1,25,43,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,19,1,152,4470,4470,0,0
64993_2,1,1,25,45,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,19,1,152,4470,4470,1,0.2
64993_3,2,4,25,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,19,1,152,<Null>,4470,1,0.2
64993_4,2,4,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,1,19,1,152,<Null>,4470,0,0
68504_1,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,18,2529,3510,3510,0,0
68504_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,18,2529,3510,3510,0,0
68504_3,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,2,2,0,18,2529,290,3510,0,0
68504_4,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,2,2,0,18,2529,290,3510,0,0
68915_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,42,96,8020,8020,0,0
68915_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,42,96,8020,8020,0,0
68915_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,42,96,<Null>,8020,0,0
69478_1,1,1,55,113,4,0,1,2,52,1,1,12,226,-51,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,1,12,12,501,11390,11390,0,0
69478_2,1,1,55,126,4,0,1,2,52,1,1,12,380,-51,1,14,240,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,12,12,501,11390,11390,0,0
69478_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,1,12,12,501,1020,11390,0,0
69478_4,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,1,12,12,501,1020,11390,0,0
70604_1,1,1,35,65,4,0,1,4,19,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,2,1,2,0,1,80,20830,20830,1,0.2
70604_2,1,1,35,65,4,0,1,4,18,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,2,1,2,0,1,80,20830,20830,1,0.2
70604_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,2,1,2,0,1,80,<Null>,20830,0,0
70945_1,1,1,55,68,4,0,1,1,0,1,1,12,50,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,54,644,9220,9220,0,0
70945_2,1,1,55,64,4,0,1,3,8,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,54,644,9220,9220,1,0.2
70945_3,2,3,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,54,644,308,9220,1,0.2
71308_1,1,1,55,73,4,0,1,1,0,1,1,18,267,0,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,1,1,10,18,1584,6860,6860,0,0
71308_2,1,1,55,72,4,0,1,1,0,1,1,17,93,0,0,0,0,1,3,1,2,2,1,2,2,4,1,4,2,2,1,1,10,18,1584,6860,6860,0,0
